seqnames1	start1	end1	seqnames2	start2	end2	name	selected_anch1	selected_anch2	loop_class	celltype
chr6	26119559	26120559	chr6	26171550	26172550	chr6_26120059_26172050	NA	promoter	E/P-other	K562
chr6	26064376	26065376	chr6	26172496	26173496	chr6_26064876_26172996	CTCF	promoter	E/P-other	K562
chr6	26216555	26217555	chr6	26284480	26285480	chr6_26217055_26284980	promoter	promoter	P-P	K562
chr6	26216623	26217623	chr6	26303584	26304584	chr6_26217123_26304084	promoter	enhancer	E-P	K562
chr6	26216640	26217640	chr6	26295564	26296564	chr6_26217140_26296064	promoter	enhancer	E-P	K562
chr6	26420555	26421555	chr6	26473540	26474540	chr6_26421055_26474040	promoter	enhancer	E-P	K562
chr6	26438538	26439538	chr6	26473476	26474476	chr6_26439038_26473976	NA	enhancer	E/P-other	K562
chr6	26420568	26421568	chr6	26569459	26570459	chr6_26421068_26569959	promoter	promoter	P-P	K562
chr6	26400456	26401456	chr6	26555429	26556429	chr6_26400956_26555929	NA	enhancer	E/P-other	K562
chr6	26420572	26421572	chr6	26554496	26555496	chr6_26421072_26554996	promoter	enhancer	E-P	K562
chr6	26340526	26341526	chr6	26595317	26596317	chr6_26341026_26595817	NA	enhancer	E/P-other	K562
chr6	26340511	26341511	chr6	26568638	26569638	chr6_26341011_26569138	NA	promoter	E/P-other	K562
chr6	26174427	26175427	chr6	26595332	26596332	chr6_26174927_26595832	CTCF	enhancer	E/P-other	K562
chr6	26216581	26217581	chr6	26329504	26330504	chr6_26217081_26330004	promoter	enhancer	E-P	K562
chr6	26186622	26187622	chr6	26553441	26554441	chr6_26187122_26553941	NA	enhancer	E/P-other	K562
chr6	26420513	26421513	chr6	26536448	26537448	chr6_26421013_26536948	promoter	enhancer	E-P	K562
chr6	26420495	26421495	chr6	26521411	26522411	chr6_26420995_26521911	promoter	promoter	P-P	K562
chr6	26438460	26439460	chr6	26595396	26596396	chr6_26438960_26595896	NA	enhancer	E/P-other	K562
chr6	26064330	26065330	chr6	26329522	26330522	chr6_26064830_26330022	CTCF	enhancer	E/P-other	K562
chr6	26063527	26064527	chr6	26594578	26595578	chr6_26064027_26595078	NA	enhancer	E/P-other	K562
chr6	26064424	26065424	chr6	26569344	26570344	chr6_26064924_26569844	CTCF	promoter	E/P-other	K562
chr6	27274460	27275460	chr6	27296484	27297484	chr6_27274960_27296984	NA	enhancer	E/P-other	K562
chr6	26607461	26608461	chr6	27156457	27157457	chr6_26607961_27156957	CTCF	enhancer	E/P-other	K562
chr6	26606542	26607542	chr6	27114528	27115528	chr6_26607042_27115028	CTCF	enhancer	E/P-other	K562
chr6	27115519	27116519	chr6	27147434	27148434	chr6_27116019_27147934	NA	promoter	E/P-other	K562
chr6	27155601	27156601	chr6	27332630	27333630	chr6_27156101_27333130	NA	enhancer	E/P-other	K562
chr6	27274539	27275539	chr6	27332599	27333599	chr6_27275039_27333099	NA	enhancer	E/P-other	K562
chr6	27146593	27147593	chr6	27173549	27174549	chr6_27147093_27174049	promoter	enhancer	E-P	K562
chr6	27159471	27160471	chr6	27503454	27504454	chr6_27159971_27503954	NA	enhancer	E/P-other	K562
chr6	27175496	27176496	chr6	27791495	27792495	chr6_27175996_27791995	NA	enhancer	E/P-other	K562
chr6	27546427	27547427	chr6	27591507	27592507	chr6_27546927_27592007	NA	enhancer	E/P-other	K562
chr6	27550503	27551503	chr6	27591519	27592519	chr6_27551003_27592019	NA	enhancer	E/P-other	K562
chr6	27159497	27160497	chr6	27793490	27794490	chr6_27159997_27793990	NA	enhancer	E/P-other	K562
chr6	27504401	27505401	chr6	27670548	27671548	chr6_27504901_27671048	NA	enhancer	E/P-other	K562
chr6	27540626	27541626	chr6	27752589	27753589	chr6_27541126_27753089	NA	enhancer	E/P-other	K562
chr6	27540520	27541520	chr6	27773461	27774461	chr6_27541020_27773961	NA	enhancer	E/P-other	K562
chr6	27692619	27693619	chr6	27790664	27791664	chr6_27693119_27791164	NA	enhancer	E/P-other	K562
chr6	27158586	27159586	chr6	27893496	27894496	chr6_27159086_27893996	NA	promoter	E/P-other	K562
chr6	28140555	28141555	chr6	28211390	28212390	chr6_28141055_28211890	NA	enhancer	E/P-other	K562
chr6	28160551	28161551	chr6	28211367	28212367	chr6_28161051_28211867	NA	enhancer	E/P-other	K562
chr6	28140493	28141493	chr6	28251443	28252443	chr6_28140993_28251943	NA	promoter	E/P-other	K562
chr6	28191579	28192579	chr6	28281609	28282609	chr6_28192079_28282109	NA	promoter	E/P-other	K562
chr6	28160564	28161564	chr6	28335499	28336499	chr6_28161064_28335999	NA	promoter	E/P-other	K562
chr6	28160517	28161517	chr6	28349505	28350505	chr6_28161017_28350005	NA	promoter	E/P-other	K562
chr6	28266417	28267417	chr6	28335399	28336399	chr6_28266917_28335899	promoter	promoter	P-P	K562
chr6	28280450	28281450	chr6	28336416	28337416	chr6_28280950_28336916	NA	enhancer	E/P-other	K562
chr6	28266462	28267462	chr6	28349464	28350464	chr6_28266962_28349964	promoter	promoter	P-P	K562
chr6	28280536	28281536	chr6	28350442	28351442	chr6_28281036_28350942	NA	enhancer	E/P-other	K562
chr6	28280477	28281477	chr6	28354410	28355410	chr6_28280977_28354910	NA	promoter	E/P-other	K562
chr6	28266451	28267451	chr6	28354436	28355436	chr6_28266951_28354936	promoter	promoter	P-P	K562
chr6	28140494	28141494	chr6	28398534	28399534	chr6_28140994_28399034	NA	enhancer	E/P-other	K562
chr6	28266454	28267454	chr6	28398442	28399442	chr6_28266954_28398942	promoter	enhancer	E-P	K562
chr6	28371388	28372388	chr6	28488466	28489466	chr6_28371888_28488966	NA	promoter	E/P-other	K562
chr6	28474447	28475447	chr6	28489446	28490446	chr6_28474947_28489946	NA	promoter	E/P-other	K562
chr6	28543413	28544413	chr6	28614462	28615462	chr6_28543913_28614962	NA	enhancer	E/P-other	K562
chr19	38141520	38142520	chr19	38224374	38225374	chr19_38142020_38224874	CTCF	promoter	E/P-other	K562
chr19	38149595	38150595	chr19	38223457	38224457	chr19_38150095_38223957	NA	promoter	E/P-other	K562
chr19	39439444	39440444	chr19	39531616	39532616	chr19_39439944_39532116	CTCF	promoter	E/P-other	K562
chr19	39438657	39439657	chr19	39531667	39532667	chr19_39439157_39532167	NA	promoter	E/P-other	K562
chr19	39436530	39437530	chr19	39539348	39540348	chr19_39437030_39539848	NA	promoter	E/P-other	K562
chr19	39439420	39440420	chr19	39539417	39540417	chr19_39439920_39539917	CTCF	promoter	E/P-other	K562
chr19	38511616	38512616	chr19	38930278	38931278	chr19_38512116_38930778	NA	promoter	E/P-other	K562
chr19	39339383	39340383	chr19	39409594	39410594	chr19_39339883_39410094	NA	promoter	E/P-other	K562
chr5	159176471	159177471	chr5	159262526	159263526	chr5_159176971_159263026	NA	promoter	E/P-other	K562
chr1	207884512	207885512	chr1	207962573	207963573	chr1_207885012_207963073	CTCF	enhancer	E/P-other	K562
chr1	207922527	207923527	chr1	207962420	207963420	chr1_207923027_207962920	NA	enhancer	E/P-other	K562
chr1	207907446	207908446	chr1	207962497	207963497	chr1_207907946_207962997	CTCF	enhancer	E/P-other	K562
chr1	207896471	207897471	chr1	207962556	207963556	chr1_207896971_207963056	CTCF	enhancer	E/P-other	K562
chr1	207827473	207828473	chr1	207962553	207963553	chr1_207827973_207963053	NA	enhancer	E/P-other	K562
chr1	207827515	207828515	chr1	207867571	207868571	chr1_207828015_207868071	CTCF	enhancer	E/P-other	K562
chr1	208131519	208132519	chr1	208219465	208220465	chr1_208132019_208219965	CTCF	enhancer	E/P-other	K562
chr1	208163484	208164484	chr1	208219476	208220476	chr1_208163984_208219976	NA	enhancer	E/P-other	K562
chr1	207806426	207807426	chr1	208218577	208219577	chr1_207806926_208219077	NA	enhancer	E/P-other	K562
chr1	207922558	207923558	chr1	208219416	208220416	chr1_207923058_208219916	NA	enhancer	E/P-other	K562
chr1	207869470	207870470	chr1	208219500	208220500	chr1_207869970_208220000	NA	enhancer	E/P-other	K562
chr1	207872485	207873485	chr1	208218600	208219600	chr1_207872985_208219100	NA	enhancer	E/P-other	K562
chr1	209746606	209747606	chr1	209826446	209827446	chr1_209747106_209826946	NA	enhancer	E/P-other	K562
chr1	207869426	207870426	chr1	209645476	209646476	chr1_207869926_209645976	NA	enhancer	E/P-other	K562
chr1	208181478	208182478	chr1	209644439	209645439	chr1_208181978_209644939	NA	enhancer	E/P-other	K562
chr1	207811473	207812473	chr1	207868520	207869520	chr1_207811973_207869020	CTCF	promoter	E/P-other	K562
chr3	119321500	119322500	chr3	119463500	119464500	chr3_119322000_119464000	promoter	promoter	P-P	K562
chr3	120093500	120094500	chr3	120593500	120594500	chr3_120094000_120594000	promoter	NA	E/P-other	K562
chr3	120093500	120094500	chr3	120416500	120417500	chr3_120094000_120417000	promoter	CTCF	E/P-other	K562
chr3	120093500	120094500	chr3	120159500	120160500	chr3_120094000_120160000	promoter	NA	E/P-other	K562
chr3	120595500	120596500	chr3	120793500	120794500	chr3_120596000_120794000	promoter	NA	E/P-other	K562
chr3	120595500	120596500	chr3	120621500	120622500	chr3_120596000_120622000	promoter	NA	E/P-other	K562
chr6	29751500	29752500	chr6	30065500	30066500	chr6_29752000_30066000	promoter	NA	E/P-other	K562
chr6	31157500	31158500	chr6	31489500	31490500	chr6_31158000_31490000	promoter	NA	E/P-other	K562
chr6	31157500	31158500	chr6	31540500	31541500	chr6_31158000_31541000	promoter	promoter	P-P	K562
chr6	31666500	31667500	chr6	31674500	31675500	chr6_31667000_31675000	promoter	NA	E/P-other	K562
chr7	12686500	12687500	chr7	13040500	13041500	chr7_12687000_13041000	promoter	NA	E/P-other	K562
chr7	12686500	12687500	chr7	13065500	13066500	chr7_12687000_13066000	promoter	NA	E/P-other	K562
chr7	12686500	12687500	chr7	12912500	12913500	chr7_12687000_12913000	promoter	NA	E/P-other	K562
chr8	65841500	65842500	chr8	66112500	66113500	chr8_65842000_66113000	promoter	promoter	P-P	K562
chr8	65842500	65843500	chr8	65862500	65863500	chr8_65843000_65863000	promoter	NA	E/P-other	K562
chr8	127733500	127734500	chr8	128323500	128324500	chr8_127734000_128324000	promoter	NA	E/P-other	K562
chr8	127733500	127734500	chr8	129317500	129318500	chr8_127734000_129318000	promoter	NA	E/P-other	K562
chrX	48736500	48737500	chrX	49236500	49237500	chrX_48737000_49237000	promoter	NA	E/P-other	K562
chrX	48736500	48737500	chrX	48957500	48958500	chrX_48737000_48958000	promoter	promoter	P-P	K562
chrX	48736500	48737500	chrX	49269500	49270500	chrX_48737000_49270000	promoter	promoter	P-P	K562
chr6	25278395	25279395	chr6	25488528	25489528	chr6_25278895_25489028	promoter	NA	E/P-other	K562
chr6	28141394	28142394	chr6	28266445	28267445	chr6_28141894_28266945	promoter	promoter	P-P	K562
chr5	159330596	159331596	chr5	159440501	159441501	chr5_159331096_159441001	promoter	NA	E/P-other	K562
chr5	159330530	159331530	chr5	159964533	159965533	chr5_159331030_159965033	promoter	NA	E/P-other	K562
chr5	159330512	159331512	chr5	159916382	159917382	chr5_159331012_159916882	promoter	NA	E/P-other	K562
chr3	118883500	118884500	chr3	119034500	119035500	chr3_118884000_119035000	NA	promoter	E/P-other	K562
chr3	118934500	118935500	chr3	119321500	119322500	chr3_118935000_119322000	NA	promoter	E/P-other	K562
chr3	119466500	119467500	chr3	120093500	120094500	chr3_119467000_120094000	NA	promoter	E/P-other	K562
chr3	119467500	119468500	chr3	119677500	119678500	chr3_119468000_119678000	NA	promoter	E/P-other	K562
chr3	119506500	119507500	chr3	120093500	120094500	chr3_119507000_120094000	NA	promoter	E/P-other	K562
chr3	119524500	119525500	chr3	119677500	119678500	chr3_119525000_119678000	NA	promoter	E/P-other	K562
chr3	119578500	119579500	chr3	119677500	119678500	chr3_119579000_119678000	NA	promoter	E/P-other	K562
chr3	119630500	119631500	chr3	120093500	120094500	chr3_119631000_120094000	NA	promoter	E/P-other	K562
chr3	119993500	119994500	chr3	120093500	120094500	chr3_119994000_120094000	NA	promoter	E/P-other	K562
chr6	29738500	29739500	chr6	29751500	29752500	chr6_29739000_29752000	NA	promoter	E/P-other	K562
chr6	30064500	30065500	chr6	31157500	31158500	chr6_30065000_31158000	NA	promoter	E/P-other	K562
chr6	30102500	30103500	chr6	30212500	30213500	chr6_30103000_30213000	CTCF	promoter	E/P-other	K562
chr6	30472500	30473500	chr6	30955500	30956500	chr6_30473000_30956000	NA	promoter	E/P-other	K562
chr6	30482500	30483500	chr6	30672500	30673500	chr6_30483000_30673000	NA	promoter	E/P-other	K562
chr6	30513500	30514500	chr6	30883500	30884500	chr6_30514000_30884000	NA	promoter	E/P-other	K562
chr6	30514500	30515500	chr6	31157500	31158500	chr6_30515000_31158000	NA	promoter	E/P-other	K562
chr6	30523500	30524500	chr6	30626500	30627500	chr6_30524000_30627000	NA	promoter	E/P-other	K562
chr6	30540500	30541500	chr6	30672500	30673500	chr6_30541000_30673000	NA	promoter	E/P-other	K562
chr6	30783500	30784500	chr6	31157500	31158500	chr6_30784000_31158000	NA	promoter	E/P-other	K562
chr6	32086500	32087500	chr6	32153500	32154500	chr6_32087000_32154000	NA	promoter	E/P-other	K562
chr7	10786500	10787500	chr7	10972500	10973500	chr7_10787000_10973000	NA	promoter	E/P-other	K562
chr8	65870500	65871500	chr8	66112500	66113500	chr8_65871000_66113000	NA	promoter	E/P-other	K562
chr8	126291500	126292500	chr8	126557500	126558500	chr8_126292000_126558000	NA	promoter	E/P-other	K562
chr9	109192500	109193500	chr9	109320500	109321500	chr9_109193000_109321000	CTCF	promoter	E/P-other	K562
chrX	48630500	48631500	chrX	49052500	49053500	chrX_48631000_49053000	CTCF	promoter	E/P-other	K562
chrX	48678500	48679500	chrX	48957500	48958500	chrX_48679000_48958000	NA	promoter	E/P-other	K562
chrX	48678500	48679500	chrX	48736500	48737500	chrX_48679000_48737000	NA	promoter	E/P-other	K562
chr1	208021459	208022459	chr1	208244443	208245443	chr1_208021959_208244943	CTCF	promoter	E/P-other	K562
chr1	208035472	208036472	chr1	208244415	208245415	chr1_208035972_208244915	CTCF	promoter	E/P-other	K562
chr1	207991571	207992571	chr1	208243593	208244593	chr1_207992071_208244093	NA	promoter	E/P-other	K562
chr1	208131507	208132507	chr1	208243507	208244507	chr1_208132007_208244007	CTCF	promoter	E/P-other	K562
chr1	208093510	208094510	chr1	208244456	208245456	chr1_208094010_208244956	CTCF	promoter	E/P-other	K562
chr1	238238314	238239314	chr1	239898314	239899314	chr1_238238814_239898814	CTCF	CTCF	CTCF-CTCF	K562
chr1	239951314	239952314	chr1	240189314	240190314	chr1_239951814_240189814	CTCF	CTCF	CTCF-CTCF	K562
chr1	239951314	239952314	chr1	239976314	239977314	chr1_239951814_239976814	CTCF	CTCF	CTCF-CTCF	K562
chr1	239951314	239952314	chr1	240004314	240005314	chr1_239951814_240004814	CTCF	CTCF	CTCF-CTCF	K562
chr1	240026314	240027314	chr1	240188314	240189314	chr1_240026814_240188814	CTCF	NA	CTCF-other	K562
chr3	118882500	118883500	chr3	119097500	119098500	chr3_118883000_119098000	CTCF	NA	CTCF-other	K562
chr3	118882500	118883500	chr3	119679500	119680500	chr3_118883000_119680000	CTCF	NA	CTCF-other	K562
chr3	118882500	118883500	chr3	119269500	119270500	chr3_118883000_119270000	CTCF	NA	CTCF-other	K562
chr3	118882500	118883500	chr3	119387500	119388500	chr3_118883000_119388000	CTCF	NA	CTCF-other	K562
chr3	119098500	119099500	chr3	119241500	119242500	chr3_119099000_119242000	CTCF	CTCF	CTCF-CTCF	K562
chr3	119241500	119242500	chr3	119292500	119293500	chr3_119242000_119293000	CTCF	NA	CTCF-other	K562
chr3	119241500	119242500	chr3	119257500	119258500	chr3_119242000_119258000	CTCF	NA	CTCF-other	K562
chr3	119274500	119275500	chr3	119680500	119681500	chr3_119275000_119681000	CTCF	CTCF	CTCF-CTCF	K562
chr3	119891500	119892500	chr3	120181500	120182500	chr3_119892000_120182000	CTCF	NA	CTCF-other	K562
chr3	119891500	119892500	chr3	120416500	120417500	chr3_119892000_120417000	CTCF	CTCF	CTCF-CTCF	K562
chr3	119891500	119892500	chr3	120236500	120237500	chr3_119892000_120237000	CTCF	NA	CTCF-other	K562
chr3	120243500	120244500	chr3	120557500	120558500	chr3_120244000_120558000	CTCF	NA	CTCF-other	K562
chr3	120243500	120244500	chr3	120415500	120416500	chr3_120244000_120416000	CTCF	NA	CTCF-other	K562
chr3	120417500	120418500	chr3	120618500	120619500	chr3_120418000_120619000	CTCF	NA	CTCF-other	K562
chr3	120417500	120418500	chr3	120795500	120796500	chr3_120418000_120796000	CTCF	NA	CTCF-other	K562
chr3	120560500	120561500	chr3	120678500	120679500	chr3_120561000_120679000	CTCF	NA	CTCF-other	K562
chr3	120560500	120561500	chr3	120794500	120795500	chr3_120561000_120795000	CTCF	CTCF	CTCF-CTCF	K562
chr3	120560500	120561500	chr3	120621500	120622500	chr3_120561000_120622000	CTCF	NA	CTCF-other	K562
chr4	182806500	182807500	chr4	182924500	182925500	chr4_182807000_182925000	CTCF	CTCF	CTCF-CTCF	K562
chr4	182927500	182928500	chr4	183259500	183260500	chr4_182928000_183260000	CTCF	NA	CTCF-other	K562
chr4	182937500	182938500	chr4	183072500	183073500	chr4_182938000_183073000	CTCF	NA	CTCF-other	K562
chr4	182937500	182938500	chr4	183260500	183261500	chr4_182938000_183261000	CTCF	NA	CTCF-other	K562
chr4	182937500	182938500	chr4	183007500	183008500	chr4_182938000_183008000	CTCF	NA	CTCF-other	K562
chr4	182937500	182938500	chr4	183406500	183407500	chr4_182938000_183407000	CTCF	CTCF	CTCF-CTCF	K562
chr4	183262500	183263500	chr4	183352500	183353500	chr4_183263000_183353000	CTCF	NA	CTCF-other	K562
chr4	183262500	183263500	chr4	183405500	183406500	chr4_183263000_183406000	CTCF	NA	CTCF-other	K562
chr4	183471500	183472500	chr4	183602500	183603500	chr4_183472000_183603000	CTCF	CTCF	CTCF-CTCF	K562
chr4	183471500	183472500	chr4	183721500	183722500	chr4_183472000_183722000	CTCF	NA	CTCF-other	K562
chr4	183472500	183473500	chr4	183837500	183838500	chr4_183473000_183838000	CTCF	NA	CTCF-other	K562
chr6	29737500	29738500	chr6	29833500	29834500	chr6_29738000_29834000	CTCF	NA	CTCF-other	K562
chr6	29847500	29848500	chr6	30129500	30130500	chr6_29848000_30130000	CTCF	NA	CTCF-other	K562
chr6	29847500	29848500	chr6	30012500	30013500	chr6_29848000_30013000	CTCF	CTCF	CTCF-CTCF	K562
chr6	29847500	29848500	chr6	30101500	30102500	chr6_29848000_30102000	CTCF	CTCF	CTCF-CTCF	K562
chr6	29847500	29848500	chr6	30168500	30169500	chr6_29848000_30169000	CTCF	NA	CTCF-other	K562
chr6	29847500	29848500	chr6	30037500	30038500	chr6_29848000_30038000	CTCF	NA	CTCF-other	K562
chr6	30102500	30103500	chr6	30395500	30396500	chr6_30103000_30396000	CTCF	NA	CTCF-other	K562
chr6	30102500	30103500	chr6	30168500	30169500	chr6_30103000_30169000	CTCF	NA	CTCF-other	K562
chr6	30102500	30103500	chr6	30129500	30130500	chr6_30103000_30130000	CTCF	NA	CTCF-other	K562
chr6	30102500	30103500	chr6	30236500	30237500	chr6_30103000_30237000	CTCF	NA	CTCF-other	K562
chr6	30218500	30219500	chr6	30396500	30397500	chr6_30219000_30397000	CTCF	CTCF	CTCF-CTCF	K562
chr6	30237500	30238500	chr6	30396500	30397500	chr6_30238000_30397000	CTCF	CTCF	CTCF-CTCF	K562
chr6	30357500	30358500	chr6	30452500	30453500	chr6_30358000_30453000	CTCF	NA	CTCF-other	K562
chr6	30411500	30412500	chr6	30451500	30452500	chr6_30412000_30452000	CTCF	NA	CTCF-other	K562
chr6	30453500	30454500	chr6	30473500	30474500	chr6_30454000_30474000	CTCF	NA	CTCF-other	K562
chr6	30453500	30454500	chr6	31087500	31088500	chr6_30454000_31088000	CTCF	CTCF	CTCF-CTCF	K562
chr6	30453500	30454500	chr6	30477500	30478500	chr6_30454000_30478000	CTCF	NA	CTCF-other	K562
chr6	30453500	30454500	chr6	30597500	30598500	chr6_30454000_30598000	CTCF	CTCF	CTCF-CTCF	K562
chr6	30481500	30482500	chr6	31126500	31127500	chr6_30482000_31127000	CTCF	NA	CTCF-other	K562
chr6	30481500	30482500	chr6	31080500	31081500	chr6_30482000_31081000	CTCF	NA	CTCF-other	K562
chr6	30483500	30484500	chr6	30543500	30544500	chr6_30484000_30544000	CTCF	NA	CTCF-other	K562
chr6	30483500	30484500	chr6	30531500	30532500	chr6_30484000_30532000	CTCF	NA	CTCF-other	K562
chr6	30541500	30542500	chr6	30596500	30597500	chr6_30542000_30597000	CTCF	CTCF	CTCF-CTCF	K562
